Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
DeepSeek_R1-DeepSeek_R1,122,ctx1_fog00_p4pfalse_contract_strict,20250919_215025,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,19,65,0,45,45,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,6.0,1,4,0,0,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,122,ctx1_fog00_p4pfalse_contract_strict,20250921_112055,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,5,3.0,2,1,0,0,1,3,0,3,1
Llama_405B-Llama_405B,122,ctx1_fog00_p4pfalse_contract_strict,20250921_215530,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,7.0,3,4,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,122,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_220409,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,12,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,122,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_112602,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,4,,0,0,0,0,1,3,0,3,1
Llama_405B-Llama_405B,122,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_220136,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,65,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,122,ctx1_fog00_p4ptrue_contract_none,20250919_214430,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,65,0,65,65,0,0.5,130,True,False,2,0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,122,ctx1_fog00_p4ptrue_contract_none,20250921_111611,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,65,0,65,65,0,0.5,130,True,False,6,0,6,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
Llama_405B-Llama_405B,122,ctx1_fog00_p4ptrue_contract_none,20250921_215133,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,65,0,130,70,60,0.03846153846153855,130,True,True,1,1,0,3,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog01_p4pfalse_contract_contract_for_finishing,20250921_222117,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,65,0,65,55,10,0.34615384615384626,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog01_p4pfalse_contract_none,20250921_221609,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog01_p4pfalse_contract_strict,20250921_221722,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog01_p4pfalse_contract_tile_with_judge_implementation,20250921_222403,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog01_p4ptrue_contract_none,20250921_221344,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog10_p4pfalse_contract_contract_for_finishing,20250921_222158,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,65,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,1,2,,0,0,9,9,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog10_p4pfalse_contract_none,20250921_221631,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,65,0,65,0,65,0.5,130,False,True,7,1,6,0,0,1,1,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog10_p4pfalse_contract_strict,20250921_221840,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog10_p4pfalse_contract_tile_with_judge_implementation,20250921_222536,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog10_p4ptrue_contract_none,20250921_221418,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,65,0,130,80,50,0.11538461538461542,130,True,True,1,1,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog11_p4pfalse_contract_contract_for_finishing,20250921_222306,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,65,0,130,65,65,0.0,130,True,True,2,1,1,0,0,2,2,1,2,,0,0,8,8,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog11_p4pfalse_contract_none,20250921_221702,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,65,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog11_p4pfalse_contract_strict,20250921_221942,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250921_222619,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,4,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,122,ctx1_fog11_p4ptrue_contract_none,20250921_221518,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,65,0,130,70,60,0.03846153846153855,130,True,True,1,1,0,3,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,123,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_221800,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,9,65,0,65,56,9,0.3615384615384616,130,True,False,3,0,3,0,0,0,0,1,2,,0,0,11,9,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,123,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_113733,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,65,0,130,63,67,0.01538461538461533,130,True,True,1,1,0,0,0,1,1,1,3,,0,0,5,7,1,3,0,3,1
Llama_405B-Llama_405B,123,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_221714,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,65,0,65,65,0,0.5,130,True,False,7,0,7,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,123,ctx1_fog00_p4pfalse_contract_none,20250919_221020,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,4,65,0,0,0,0,0.0,130,False,False,4,0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,123,ctx1_fog00_p4pfalse_contract_none,20250921_113122,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,65,0,60,0,60,0.5,130,False,True,1,1,0,0,0,2,1,0,0,0.0,0,0,0,0,1,3,0,3,1
Llama_405B-Llama_405B,123,ctx1_fog00_p4pfalse_contract_none,20250921_220745,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,9,65,0,65,65,0,0.5,130,True,False,9,0,9,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,123,ctx1_fog00_p4pfalse_contract_strict,20250919_221244,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,65,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,123,ctx1_fog00_p4pfalse_contract_strict,20250921_113322,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,5,0.0,0,0,0,0,1,3,0,3,1
Llama_405B-Llama_405B,123,ctx1_fog00_p4pfalse_contract_strict,20250921_221526,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,4,3.0,3,0,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,123,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_222307,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,9,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,123,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_114000,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,65,0,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,0,3,1
Llama_405B-Llama_405B,123,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_222120,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,8,65,0,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,123,ctx1_fog00_p4ptrue_contract_none,20250919_220824,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,5,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
Claude_Sonnet_4-Claude_Sonnet_4,123,ctx1_fog00_p4ptrue_contract_none,20250921_112925,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,65,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
Llama_405B-Llama_405B,123,ctx1_fog00_p4ptrue_contract_none,20250921_220428,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,65,0,60,60,0,0.5,130,True,False,3,2,1,1,2,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog01_p4pfalse_contract_contract_for_finishing,20250921_223237,True,"[False, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,65,0,65,57,8,0.3769230769230769,130,True,False,2,0,2,0,0,0,0,1,2,,0,0,8,8,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog01_p4pfalse_contract_none,20250921_222803,True,"[False, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,65,0,65,65,0,0.5,130,True,False,3,0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog01_p4pfalse_contract_strict,20250921_222915,True,"[False, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,65,0,130,40,90,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog01_p4pfalse_contract_tile_with_judge_implementation,20250921_223514,True,"[False, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog01_p4ptrue_contract_none,20250921_222641,True,"[False, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,65,0,65,65,0,0.5,130,True,False,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog10_p4pfalse_contract_contract_for_finishing,20250921_223323,True,"[True, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,65,0,130,75,55,0.07692307692307687,130,True,True,1,1,0,0,0,3,1,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog10_p4pfalse_contract_none,20250921_222826,True,"[True, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,65,0,130,65,65,0.0,130,True,True,1,1,0,0,0,1,1,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog10_p4pfalse_contract_strict,20250921_223025,True,"[True, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog10_p4pfalse_contract_tile_with_judge_implementation,20250921_223623,True,"[True, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,8,65,0,85,85,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog10_p4ptrue_contract_none,20250921_222707,True,"[True, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,65,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog11_p4pfalse_contract_contract_for_finishing,20250921_223416,True,"[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,65,0,130,65,65,0.0,130,True,True,1,1,0,0,0,2,2,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog11_p4pfalse_contract_none,20250921_222846,True,"[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,65,0,130,65,65,0.0,130,True,True,1,1,0,0,0,7,7,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog11_p4pfalse_contract_strict,20250921_223126,True,"[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250921_223714,True,"[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,4,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,123,ctx1_fog11_p4ptrue_contract_none,20250921_222737,True,"[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,65,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
DeepSeek_R1-DeepSeek_R1,124,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_223512,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,8,65,0,65,57,8,0.3769230769230769,130,True,False,5,0,5,0,0,0,0,1,2,,0,0,12,8,2,3,0,3,2
Claude_Sonnet_4-Claude_Sonnet_4,124,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_114802,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,8,65,0,65,55,10,0.34615384615384626,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,10,10,2,3,0,3,2
Llama_405B-Llama_405B,124,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_223613,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,contract_for_finishing,8,65,0,65,57,8,0.3769230769230769,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,8,8,2,3,0,3,2
DeepSeek_R1-DeepSeek_R1,124,ctx1_fog00_p4pfalse_contract_none,20250919_222849,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,8,65,0,65,65,0,0.5,130,True,False,2,0,2,0,0,0,0,0,0,0.0,0,0,0,0,2,3,0,3,2
Claude_Sonnet_4-Claude_Sonnet_4,124,ctx1_fog00_p4pfalse_contract_none,20250921_114421,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,7,65,0,130,70,60,0.03846153846153855,130,True,True,2,1,1,0,0,3,2,0,0,0.0,0,0,0,0,2,3,0,3,2
Llama_405B-Llama_405B,124,ctx1_fog00_p4pfalse_contract_none,20250921_222901,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,8,65,0,65,65,0,0.5,130,True,False,6,0,6,0,0,0,0,0,0,0.0,0,0,0,0,2,3,0,3,2
DeepSeek_R1-DeepSeek_R1,124,ctx1_fog00_p4pfalse_contract_strict,20250919_223207,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,8,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,2,3,0,3,2
