Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4pfalse_contract_none,20250930_191727,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,0,0,4,4,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4pfalse_contract_strict,20250930_191840,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_192054,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_191355,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,4,2,2,5,0,0,0,1,2,,0,0,5,5,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4ptrue_contract_none,20250930_081917,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4ptrue_contract_none,20250930_191154,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4ptrue_contract_strict,20250930_191301,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_191517,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,60,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_083401,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,contract_for_finishing,8,0,0,0,65,2,63,0.46923076923076934,130,False,True,10,1,9,0,0,2,2,1,2,,0,0,2,2,2,3,1,3,1
GPT_4.1-GPT_4.1,60,ctx1_fog00_p4pfalse_contract_none,20250930_083211,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,0,0,4,4,0,0,0.0,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,60,ctx1_fog00_p4pfalse_contract_strict,20250930_083246,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,strict,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,60,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_083516,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,tile_with_judge_implementation,8,0,0,0,75,75,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,60,ctx1_fog00_p4ptrue_contract_none,20250930_083053,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,61,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_084131,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,contract_for_finishing,6,1,0,0,130,65,65,0.0,130,True,True,2,2,0,0,0,4,4,1,2,,0,0,10,10,2,3,1,3,1
GPT_4.1-GPT_4.1,61,ctx1_fog00_p4pfalse_contract_none,20250930_083910,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,2,1,1,0,0,2,4,0,0,0.0,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,61,ctx1_fog00_p4pfalse_contract_strict,20250930_084030,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,strict,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,61,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_084322,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,tile_with_judge_implementation,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,61,ctx1_fog00_p4ptrue_contract_none,20250930_083806,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,2,2,0,4,0,0,0,0,0,0.0,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,62,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_084844,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,contract_for_finishing,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,2,1,1,0,0,2,4,1,2,,0,0,10,10,2,3,1,3,1
GPT_4.1-GPT_4.1,62,ctx1_fog00_p4pfalse_contract_none,20250930_084709,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,6,1,5,0,0,3,4,0,0,0.0,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,62,ctx1_fog00_p4pfalse_contract_strict,20250930_084757,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,62,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_084952,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,tile_with_judge_implementation,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,62,ctx1_fog00_p4ptrue_contract_none,20250930_084525,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'B', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,2,3,1,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_205113,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,65,0,65,63,2,0.46923076923076934,130,True,False,6,2,4,0,0,2,2,1,2,,0,0,1,2,1,3,0,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4pfalse_contract_none,20250930_204940,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,65,0,65,65,0,0.5,130,True,False,10,2,8,0,0,2,2,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4pfalse_contract_strict,20250930_205028,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_205222,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_204540,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,65,0,130,67,63,0.01538461538461533,130,True,True,2,2,0,7,0,0,0,1,3,,0,0,3,6,1,3,0,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4ptrue_contract_none,20250930_204326,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,4,2,2,5,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4ptrue_contract_strict,20250930_204433,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,2,65,0,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,6.0,2,4,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,117,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_204737,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_210913,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,65,0,65,55,10,0.34615384615384626,130,True,False,6,1,5,0,0,2,2,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4pfalse_contract_none,20250930_210659,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,1,65,0,130,60,70,0.03846153846153855,130,True,True,2,1,1,0,0,2,3,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4pfalse_contract_strict,20250930_210754,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,0,65,0,80,80,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,8.0,4,4,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_211028,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_210319,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4ptrue_contract_none,20250930_205414,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,65,0,130,65,65,0.0,130,True,True,2,2,0,6,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4ptrue_contract_strict,20250930_205535,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,35,0,65,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,118,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_210443,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_211942,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,65,0,75,8,67,0.3933333333333333,130,False,True,14,1,13,0,0,2,4,1,2,,0,0,8,8,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4pfalse_contract_none,20250930_211812,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,65,0,130,65,65,0.0,130,True,True,4,1,3,0,0,4,4,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4pfalse_contract_strict,20250930_211852,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_212052,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_211446,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,4,3,1,3,0,0,0,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4ptrue_contract_none,20250930_211205,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4ptrue_contract_strict,20250930_211316,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,9,1,65,0,60,60,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,7.0,4,3,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,119,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_211551,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,65,0,75,75,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_213231,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,2,1,1,0,0,2,3,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4pfalse_contract_none,20250930_213023,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,65,0,65,0,65,0.5,130,False,True,14,2,12,0,0,2,2,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4pfalse_contract_strict,20250930_213117,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,9.0,4,5,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_213326,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_212531,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,65,0,130,50,80,0.11538461538461542,130,True,True,10,5,5,5,0,0,0,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4ptrue_contract_none,20250930_212234,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4ptrue_contract_strict,20250930_212411,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,3,6.0,4,2,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,120,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_212751,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,65,0,55,0,55,0.5,130,False,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_214355,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,7,65,0,65,55,10,0.34615384615384626,130,True,False,10,0,10,0,0,0,0,1,2,,0,0,10,10,1,3,0,3,1
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4pfalse_contract_none,20250930_214134,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,65,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,0,0,0.0,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4pfalse_contract_strict,20250930_214209,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,75,55,0.07692307692307687,130,True,True,8,0,8,0,0,0,0,1,4,4.0,3,1,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_214456,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,0,3,1
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_213756,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,65,0,130,65,65,0.0,130,True,True,2,2,0,4,0,0,0,1,2,,0,0,4,4,1,3,0,3,1
GPT_4.1-GPT_4.1,121,ctx1_fog00_p4ptrue_contract_none,20250930_213519,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,65,0,130,65,65,0.0,130,True,True,2,2,0,4,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,1
