Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Arrangements Proposed,Total P4P Arrangements Accepted,Total P4P Arrangements Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,moves_made_under_strict_contract_0,moves_made_under_strict_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
FOUR_1-FOUR_1,103,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_212855_383556_0193f20c,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (3,2)",True,,7,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,1,1,0,5,0,0,0,0,0,0.0,0,0,0,0,0,0,3,2,2,2,1
FOUR_1-FOUR_1,103,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260108_212855_386785_39090d33,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (3,2)",True,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,2,3,2,3,0,0,3,2,2,2,1
FOUR_1-FOUR_1,103,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_213039_107779_0624ca4d,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (3,2)",True,tile_with_judge_implementation,8,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,0,3,2,2,2,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260112_152623_038566_f2ba82e2,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,9,0,70,0,70,67,3,0.4571428571428571,140,True,False,4,0,4,0,0,0,0,0,0,0,1,3,,0,0,0,0,9,3,1,3,0,3,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4pfalse_contract_none_selfish11,20260112_152623_037531_2ab1d07c,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_221246_833043_69204be4,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,0,70,0,90,90,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,2,7.0,4,3,4,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260112_152623_039430_a4fcca34,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260112_152623_039034_54e8367a,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,70,0,70,66,4,0.44285714285714284,140,True,False,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,16,4,1,3,0,3,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4ptrue_contract_none_selfish11,20260112_152623_037713_7fc06188,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,70,0,70,70,0,0.5,140,True,False,0,0,0,3,0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260114_142906_388919_0c0ba39b,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,3.0,2,1,2,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260112_152623_039906_04993e86,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260112_153100_301066_dbfcdff9,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,7,0,70,0,140,65,75,0.03571428571428581,140,True,True,2,2,0,0,0,0,0,0,4,5,1,2,,0,0,0,0,6,6,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4pfalse_contract_none_selfish11,20260112_152846_542776_b76a1ef5,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,70,70,0.0,140,True,True,4,1,3,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_221246_833151_73eb056b,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,3.0,2,1,0,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260112_153124_501249_62c18fcd,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260112_153121_212922_14ff1c63,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,10,0,70,0,80,80,0,0.5,140,True,False,0,0,0,1,1,0,2,6,0,0,1,2,,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4ptrue_contract_none_selfish11,20260112_152952_510504_14f86785,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,70,0,0,0,0,0.0,140,False,False,0,0,0,5,0,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260114_142906_389140_aea6c87f,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,70,0,70,70,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,3,4.0,2,2,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260112_153141_973142_61f4ce22,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260112_153443_545925_ebe9f522,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,1,3,,0,0,0,0,10,10,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4pfalse_contract_none_selfish11,20260112_153159_953276_21e7e77a,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,1,1,0,0,0,0,0,0,2,3,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_221246_833275_943251ed,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,4,1,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260112_153519_570038_a441a3ce,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,8,0,70,0,75,75,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260112_153502_277312_4d468fed,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,70,0,70,60,10,0.3571428571428572,140,True,False,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,10,10,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4ptrue_contract_none_selfish11,20260112_153330_560550_c7bd9002,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,70,0,70,70,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260114_142906_389497_025073d8,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,70,0,60,0,60,0.5,140,False,True,0,0,0,0,0,0,0,0,0,0,1,3,4.0,3,1,3,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260112_153558_849455_3ad7892a,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260112_153834_706247_0b89c332,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,1,2,,0,0,0,0,1,1,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4pfalse_contract_none_selfish11,20260112_153608_233153_b9273c5a,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_221246_833350_fdea844c,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,3.0,1,2,1,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260112_153847_481784_e194cf85,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260112_153835_685551_cc2513c7,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,10,0,70,0,60,52,8,0.3666666666666667,140,True,False,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,12,8,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4ptrue_contract_none_selfish11,20260112_153614_141159_4ebd6c1c,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,5,0,70,0,0,0,0,0.0,140,False,False,0,0,0,1,1,0,6,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260114_142906_389616_6b0c62e9,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,3.0,1,2,1,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260112_153917_037132_aeddce9a,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,70,0,60,60,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,3,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260112_154143_159685_77427bfe,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,70,0,140,66,74,0.02857142857142847,140,True,True,2,2,0,0,0,0,0,0,5,6,1,3,,0,0,0,0,7,6,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4pfalse_contract_none_selfish11,20260112_153924_702450_6f7c008a,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_221246_833547_f20e2e3b,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,5.0,4,1,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260112_154237_659024_5d78f10e,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260112_154209_406528_8a704171,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,9,0,70,0,70,65,5,0.4285714285714286,140,True,False,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,15,5,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4ptrue_contract_none_selfish11,20260112_153933_958885_f49fc20a,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,13,0,70,0,70,70,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260114_142906_389893_d706a94d,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,2,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260112_154301_341311_1c2ccff2,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260112_154513_313083_3e4894da,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,9,0,70,0,140,88,52,0.12857142857142856,140,True,True,3,1,2,0,0,0,0,0,4,4,1,3,,0,0,0,0,19,1,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4pfalse_contract_none_selfish11,20260112_154340_437904_f05c26a6,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,4,4,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_221246_833829_9d843ff0,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,3,2,3,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260112_154531_205215_9fdd3589,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260112_154520_558605_9de57f10,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,70,0,70,61,9,0.37142857142857144,140,True,False,0,0,0,1,0,1,0,0,0,0,1,3,,0,0,0,0,15,9,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4ptrue_contract_none_selfish11,20260112_154403_583919_c869b9bd,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,5,0,70,0,0,0,0,0.0,140,False,False,0,0,0,3,0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260114_142906_390379_89e6edaf,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,3,2,3,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260112_154547_973449_b350eeda,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260112_154752_139802_171a0d85,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,70,0,140,60,80,0.0714285714285714,140,True,True,3,2,1,0,0,0,0,0,3,5,1,2,,0,0,0,0,2,2,1,3,0,3,1
FOUR_1-FOUR_1,110,ctx1_fog00_p4pfalse_contract_none_selfish11,20260112_154555_424667_b8a3f7fe,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_221246_834205_32bdd8b9,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,6.0,3,3,3,3,0,0,1,3,0,3,1
