Model Pair,Grid ID,Remapped Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Other Player Visible,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Contract Only,Negotiation Internal Reasoning,Total Turns,Format Errors,Format Errors P-Red,Format Errors P-Blue,Format Errors Judge,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_P-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_203745_649440_46b1d842,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_204526_322045_db34fa90,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_204327_231985_6603f875,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_205342_169863_ab277fa4,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_205312_163129_2796f39c,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_205116_518779_1dcffe57,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_204838_820945_b885d8aa,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_205610_412070_e364140f,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_205425_353948_2b8ed123,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_210430_230242_7434b0ae,default,True,"[False, False]","[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_210340_463470_1b89041e,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_210124_137830_a2107072,default,True,"[False, False]","[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,1,0,0,1,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_205918_725422_dbc5f7c6,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_210532_009250_b18d84bf,default,True,"[False, False]","[True, True]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_210501_997631_bc9e95b2,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_211240_220081_54771302,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_211040_421007_e112712f,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_210756_218195_0a811fb1,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_210602_018071_1ae57cd1,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_211509_153862_2f494c76,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_211311_546614_3f89d1d7,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_212201_404306_97a7da24,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_211907_286605_fc77ec54,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_211609_164475_f5b3fa31,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_211539_160813_a0846528,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_212415_713179_ea10a18d,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_212345_010575_b600749f,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,46,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_212753_386785_dd939fb7,default,True,"[False, False]","[True, True]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,46,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_223234_027994_dbbb6070,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,46,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_212633_941818_9c2b712f,default,True,"[False, False]","[True, True]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,46,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_212603_935199_ddf5bc75,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,46,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_212900_516368_04956f52,default,True,"[False, False]","[True, True]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,46,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_212830_509159_4a1dfdca,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,111,47,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_214736_563780_3cfde742,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,1,0,0,1,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,111,47,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_214703_697621_08b85f68,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
